	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
775	industry and borrower level	industry and borrower level	industry and borrower level	industry and borrower level	industry and borrower level	▁178
776	asset quality	asset quality	asset quality	asset quality	asset quality	asset quality
777	hkma	hkma	hkma	hkma	hkma	hkma
778	credit risk	credit risk	credit risk	credit risk	credit risk	credit risk
779	credit risk management	credit risk management	credit risk management	credit risk management	credit risk management	credit risk management
780	mainland loan	mainland related	mainland loan	mainland loan	mainland loan	▁32
781	interbank loan	interbank loan	interbank loan	interbank loan	interbank loan	▁51
782	thematic review	thematic assessment	thematic review	thematic assessment	thematic review	thematic review
783	mortgage loan	mortgage loan	mortgage loan	mortgage loan	mortgage loan	▁118
784	private banking	private banking	private banking	private banking	private banking	private banking
785	hkma	hkma	hkma	hkma	hkma	hkma
786	risk management	risk management	risk management	risk management	risk management	risk management
787	sme	sme	sme	sme	sme	sme
788	home ownership scheme	home ownership scheme	home ownership scheme	home ownership scheme	home ownership scheme	home ownership scheme
789	covid	covid	covid	covid	covid	covid
790	hkma	hkma	hkma	hkma	hkma	hkma
791	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
792	pre-approved repayment holiday	pre-approved interest repayment	pre-approved repayment holiday	pre-approved repayment	pre-approved repayment holiday	▁235
793	risk management	risk management	risk management	risk management	risk management	risk management
794	property mortgage loan	property mortgage loan	property mortgage loan	property mortgage loan	property mortgage loan	▁136
795	macroprudential regulatory measure	regulatory measure	macroprudential regulatory measure	macroprudential regulatory measure	macroprudential regulatory measure	▁76
796	▔	macroprudential regulatory	▔	▁2	▔	prudential supervision
797	mortgage insurance	mortgage insurance	mortgage insurance	mortgage insurance	mortgage insurance	mortgage insurance
798	loan ratio	loan ratio	loan ratio	loan ratio	loan ratio	▁104
799	countercyclical macroprudential regulatory measure	countercyclical regulatory measure	countercyclical macroprudential regulatory measure	countercyclical macroprudential regulatory measure	countercyclical macroprudential regulatory measure	▁202
800	hkma	hkma	hkma	hkma	hkma	hkma
801	banking system	banking system	banking system	banking system	banking system	banking sector
802	risk management	risk management	risk management	risk management	risk management	risk management
803	macroprudential regulatory measure	regulatory measure	macroprudential regulatory measure	macroprudential regulatory measure	macroprudential regulatory measure	▁76
804	macroprudential regulatory	macroprudential regulatory	macroprudential regulatory	▁2	macroprudential regulatory	prudential supervision
805	loan ratio	loan ratio	loan ratio	loan ratio	loan ratio	▁104
806	loan ratio cap	loan ratio cap	loan ratio cap	loan ratio cap	loan ratio cap	loan ratio cap
807	property mortgage loan	property mortgage loan	property mortgage loan	property mortgage loan	property mortgage loan	▁136
808	countercyclical macroprudential regulatory measure	countercyclical regulatory measure	countercyclical macroprudential regulatory measure	countercyclical macroprudential regulatory measure	countercyclical macroprudential regulatory measure	▁202
809	hkma	hkma	hkma	hkma	hkma	hkma
810	non-residential property	non-residential property	non-residential property	non-residential property	non-residential property	▁231
811	non-residential property mortgage loan	non-residential property mortgage loan	non-residential property mortgage loan	non-residential property mortgage loan	non-residential property mortgage loan	▁232
812	loan ratio	loan ratio	loan ratio	loan ratio	loan ratio	▁104
813	covid	covid	covid	covid	covid	covid
814	hkma	hkma	hkma	hkma	hkma	hkma
815	banking operation	banking sector	banking operation	banking sector	banking operation	banking sector
816	professional training programme	professional training programme	professional training programme	professional training programme	professional training programme	▁85
817	cyber risk	cyber risk	cyber risk	cyber risk	cyber risk	cyber risk
818	cyber risk information sharing platform	cyber risk information sharing platform	cyber risk information sharing platform	cyber risk information sharing platform	cyber risk information sharing platform	▁168
819	hkma	hkma	hkma	hkma	hkma	hkma
820	risk management	risk management	risk management	risk management	risk management	risk management
821	hong kong association of banks	hong kong association of banks	hong kong association of banks	hong kong association of banks	hong kong association of banks	hong kong association of banks
822	sme	sme	sme	sme	sme	sme
823	big datum analytics	big datum analytics	big datum analytics	big datum analytics	big datum analytics	big datum analytics
824	sandbox	sandbox	sandbox	sandbox	sandbox	▁129
825	virtual bank	virtual bank	virtual bank	virtual bank	virtual bank	virtual bank
826	gaming element	gaming element	gaming element	gaming element	gaming element	▁205
827	fintech	fintech	fintech	fintech	fintech	fintech
828	fintech regulatory sandbox	fintech regulatory sandbox	fintech regulatory sandbox	fintech regulatory sandbox	fintech regulatory sandbox	▁217
829	banking licence	banking licence	banking licence	banking licence	banking licence	banking licence
830	market risk	market risk	market risk	market risk	market risk	market risk
831	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity
832	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity
833	liquidity buffer	liquidity buffer	liquidity buffer	liquidity buffer	liquidity buffer	liquidity buffer
834	liquidity facility	liquidity facility	liquidity facility	liquidity facility	liquidity facility	liquidity facility
835	regulatory framework	regulatory framework	regulatory framework	regulatory framework	regulatory framework	regulatory framework
836	us dollar liquidity facility	us dollar liquidity facility	us dollar liquidity facility	us dollar liquidity facility	us dollar liquidity facility	us dollar liquidity facility
837	temporary us dollar liquidity facility	temporary us dollar liquidity facility	temporary us dollar liquidity facility	temporary us dollar liquidity facility	temporary us dollar liquidity facility	temporary us dollar liquidity facility
838	hkma	hkma	hkma	hkma	hkma	hkma
839	interbank market	interbank market	interbank market	interbank market	interbank market	interbank market
840	banking system	banking system	banking system	banking system	banking system	banking sector
841	international financial centre	international financial centre	international financial centre	international financial centre	international financial centre	international financial centre
842	transaction volume	transaction volume	transaction volume	transaction volume	transaction volume	transaction volume
843	international financial centre	international financial centre	international financial centre	international financial centre	international financial centre	international financial centre
844	fast payment system	fast payment system	fast payment system	fast payment system	fast payment system	fast payment system
845	covid	covid	covid	covid	covid	covid
846	hkma	hkma	hkma	hkma	hkma	hkma
847	financial technology	fintech	financial technology	fintech	financial technology	fintech
848	banking and payment industry	banking and payment industry	banking and payment industry	banking and payment industry	banking and payment industry	banking and payment industry
849	bond connect	bond connect	bond connect	bond connect	bond connect	bond connect
850	kong gba	guangdong kong great bay area	kong gba	guangdong kong great bay area	kong gba	guangdong kong great bay area
851	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance
852	marketing effort	marketing effort	marketing effort	marketing effort	marketing effort	▁90
853	overseas and mainland stakeholder	overseas and mainland stakeholder	overseas and mainland stakeholder	overseas and mainland stakeholder	overseas and mainland stakeholder	overseas and mainland stakeholder
854	asset and wealth management	asset and wealth management	asset and wealth management	asset and wealth management	asset and wealth management	asset and wealth management
855	hkma	hkma	hkma	hkma	hkma	hkma
856	▔	▁0	▔	▁0	▔	▁5
857	pboc	▁1	pboc	pboc	pboc	▁6
858	sme	sme	sme	sme	sme	sme
859	sme	medium enterprise	sme	medium enterprise	sme	▁11
860	pboc	bank	pboc	pboc	pboc	pboc
861	regulatory ecosystem	regulatory technology ecosystem	regulatory ecosystem	regulatory ecosystem	regulatory ecosystem	▁50
862	central bank	central bank	central bank	central bank	central bank	central bank
863	fast payment system	fast payment system	fast payment system	fast payment system	fast payment system	fast payment system
864	type credit scoring model	type credit scoring model	type credit scoring model	type credit scoring model	type credit scoring model	▁114
865	tradeconnect	tradeconnect	tradeconnect	tradeconnect	tradeconnect	▁196
866	trade financing	trade financing	trade financing	trade finance	trade financing	trade finance
867	trade blockchain platform	trade blockchain platform	trade blockchain platform	trade blockchain platform	trade blockchain platform	▁197
868	cross payment	cross payment	cross payment	cross payment	cross payment	cross payment
869	hkma	hkma	hkma	hkma	hkma	hkma
870	▔	fintech	▔	fintech	▔	fintech
871	hub	hub	hub	financial technology hub	hub	▁215
872	banking and payment industry	banking and payment industry	banking and payment industry	banking and payment industry	banking and payment industry	banking and payment industry
873	▔	banking sector	▔	banking sector	▔	banking sector
874	open application programming interface open	open application programming interface	open application programming interface open	open application programming interface	open application programming interface open	open application programming interface
875	hkma	hkma	hkma	hkma	hkma	hkma
876	financial technology	fintech	financial technology	fintech	financial technology	fintech
877	financial technology facilitation office	financial technology facilitation office	financial technology facilitation office	financial technology facilitation office	financial technology facilitation office	▁214
878	banking department	banking department	banking department	banking department	banking department	banking department
879	renminbi asset	renminbi asset	renminbi asset	renminbi asset	renminbi asset	renminbi asset
880	pboc	bank	pboc	pboc	pboc	pboc
881	bond connect	bond connect	bond connect	bond connect	bond connect	bond connect
882	mainland capital market	mainland capital market	mainland capital market	mainland capital market	mainland capital market	▁33
883	northbound trading link	northbound trading link	northbound trading link	northbound bond connect	northbound trading link	northbound bond connect
884	onshore security	onshore security	onshore security	onshore security	onshore security	onshore security
885	foreign exchange hedge	foreign exchange hedge	foreign exchange hedge	foreign exchange hedge	foreign exchange hedge	foreign exchange hedge
886	hedge	hedge	hedge	hedge	hedge	hedge
887	work group	force	work group	work group	work group	work group
888	special settlement cycle service	special settlement cycle service	special settlement cycle service	special settlement cycle service	special settlement cycle service	special settlement cycle service
889	currency exchange	currency exchange	currency exchange	currency exchange	currency exchange	▁190
890	hkma	hkma	hkma	hkma	hkma	hkma
891	financial market index	financial market index	financial market index	financial market index	financial market index	financial market index
892	pboc	bank	pboc	pboc	pboc	pboc
893	global renminbi hub	global offshore renminbi hub	global renminbi hub	global offshore renminbi hub	global renminbi hub	▁35
894	real gross settlement	real gross settlement	real gross settlement	real gross settlement	real gross settlement	▁45
895	gba	guangdong kong great bay area	gba	guangdong kong great bay area	gba	guangdong kong great bay area
896	hkma	hkma	hkma	hkma	hkma	hkma
897	offshore renminbi business	offshore renminbi hub	offshore renminbi business	offshore renminbi business	offshore renminbi business	offshore renminbi business
898	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance
899	marketing effort	marketing effort	marketing effort	marketing effort	marketing effort	▁90
900	overseas and mainland stakeholder	overseas and mainland stakeholder	overseas and mainland stakeholder	overseas and mainland stakeholder	overseas and mainland stakeholder	overseas and mainland stakeholder
901	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance
902	green and sustainable finance	green and sustainable finance hub	green and sustainable finance	green and sustainable finance hub	green and sustainable finance	green and sustainable finance hub
903	hkma	hkma	hkma	hkma	hkma	hkma
904	central banking	central bank	central banking	central bank	central banking	central banking
905	central banking field	central banking field	central banking field	central banking field	central banking field	▁10
906	benchmark transition	benchmark transition	benchmark transition	benchmark transition	benchmark transition	benchmark transition
907	work group	force	work group	work group	work group	work group
908	▔	▁8	▔	▁4	▔	▁89
909	basel committee on banking supervision	basel committee on banking supervision	basel committee on banking supervision	basel committee on banking supervision	basel committee on banking supervision	basel committee on banking supervision
910	meeting pacific central banks	meeting and pacific central banks	meeting pacific central banks	central pacific	meeting pacific central banks	▁121
911	hkma	hkma	hkma	hkma	hkma	hkma
912	central system	central system	central system	central system	central system	▁8
913	repository	repository	repository	repository	repository	▁17
914	bond connect	bond connect	bond connect	bond connect	bond connect	bond connect
915	central moneymarkets system	central moneymarkets system	central moneymarkets system	central moneymarkets system	central moneymarkets system	▁29
916	debt security	debt security	debt security	debt security	debt security	debt security
917	northbound bond connect	northbound trading link	northbound bond connect	northbound bond connect	northbound bond connect	northbound bond connect
918	international financial centre	international financial centre	international financial centre	international financial centre	international financial centre	international financial centre
919	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure
920	hong kong trade repository	hong kong trade repository	hong kong trade repository	hong kong trade repository	hong kong trade repository	hong kong trade repository
921	kong repository	kong repository	kong repository	kong repository	kong repository	▁241
922	transaction volume	transaction volume	transaction volume	transaction volume	transaction volume	transaction volume
923	license store value facility operator	license store value facility operator	license store value facility operator	license store value facility operator	license store value facility operator	▁30
924	payment ordinance	payment ordinance	payment ordinance	payment ordinance	payment ordinance	▁107
925	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance
926	hkma	hkma	hkma	hkma	hkma	hkma
927	retail payment industry	retail payment industry	retail payment industry	retail payment industry	retail payment industry	retail payment industry
928	financial technology	fintech	financial technology	fintech	financial technology	fintech
929	financial technology hub	hub	financial technology hub	financial technology hub	financial technology hub	▁215
930	hong kong identity card number	hong kong identity card number	hong kong identity card number	hong kong identity card number	hong kong identity card number	hong kong identity card number
931	transaction volume	transaction volume	transaction volume	transaction volume	transaction volume	transaction volume
932	covid	covid	covid	covid	covid	covid
933	hkma	hkma	hkma	hkma	hkma	hkma
934	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
935	e	electronic wallet	e	e	e	e
936	transaction volume	transaction volume	transaction volume	transaction volume	transaction volume	transaction volume
937	e	electronic wallet	e	e	e	e
938	social media	social media	social media	social media	social media	social media
939	hkma	hkma	hkma	hkma	hkma	hkma
940	open application programming interface	open application programming interface	open application programming interface	open application programming interface	open application programming interface	open application programming interface
941	hkma	hkma	hkma	hkma	hkma	hkma
942	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
943	tradeconnect	tradeconnect	tradeconnect	tradeconnect	tradeconnect	▁196
944	pboc	bank	pboc	pboc	pboc	pboc
945	tradeconnect	tradeconnect	tradeconnect	tradeconnect	tradeconnect	▁196
946	trade finance	trade financing	trade finance	trade finance	trade finance	trade finance
947	trade finance blockchain platform	trade blockchain platform	trade finance blockchain platform	trade blockchain platform	trade finance blockchain platform	▁197
948	hkma	hkma	hkma	hkma	hkma	hkma
949	cross payment	cross payment	cross payment	cross payment	cross payment	cross payment
950	central bank	central bank	central bank	central bank	central bank	central banking
951	pboc	bank	pboc	pboc	pboc	pboc
952	synchronous	synchronous	synchronous	synchronous	synchronous	▁52
953	bank for international settlement	bank for international settlement	bank for international settlement	bank for international settlement	bank for international settlement	bank for international settlement
954	foreign	foreign	foreign	foreign	foreign	▁68
955	central bank	central bank	central bank	central bank	central bank	central bank
956	digital currency institute	digital currency institute	digital currency institute	digital currency institute	digital currency institute	digital currency institute
957	trade settlement	trade settlement	trade settlement	trade settlement	trade settlement	trade settlement
958	cross payment	cross payment	cross payment	cross payment	cross payment	cross payment
959	hkma	hkma	hkma	hkma	hkma	hkma
960	reserve management	▁4	reserve management	reserve management	reserve management	reserve management
961	bond price	bond price	bond price	bond price	bond price	bond price
962	global economy	▁5	global economy	global economy	global economy	▁34
963	interest rate	interest rate	interest rate	interest rate	interest rate	interest rate
964	return	return	return	return	return	▁56
965	government bond yield	government bond yield	government bond yield	government bond yield	government bond yield	▁57
966	benchmark interest rate	benchmark interest rate	benchmark interest rate	benchmark interest rate	benchmark interest rate	benchmark interest rate
967	central bank	central bank	central bank	central bank	central bank	central bank
968	investment income	investment income	investment income	investment income	investment income	investment income
969	covid	covid	covid	covid	covid	covid
970	measure	relief measure	measure	relief measure	measure	relief measure
971	relief measure	relief measure	relief measure	relief measure	relief measure	relief measure
972	monetary policy	monetary policy	monetary policy	monetary policy	monetary policy	monetary policy
973	asset market	asset market	asset market	asset market	asset market	asset market
974	quantitative ease	quantitative ease	quantitative ease	quantitative ease	quantitative ease	▁207
975	exchange rate	exchange rate	exchange rate	exchange rate	exchange rate	▁42
976	international financial centre	international financial centre	international financial centre	international financial centre	international financial centre	international financial centre
977	exchange fund ordinance	exchange fund ordinance	exchange fund ordinance	exchange fund ordinance	exchange fund ordinance	exchange fund ordinance
978	investment management	investment management	investment management	investment management	investment management	investment management
979	monetary and financial system	monetary and financial system	monetary and financial system	monetary and financial system	monetary and financial system	monetary and financial system
980	hkma	hkma	hkma	hkma	hkma	hkma
981	financial system	financial system	financial system	financial system	financial system	▁219
982	hong kong 's 's monetary and financial system	hong kong 's 's monetary and financial system	hong kong 's 's monetary and financial system	hong kong 's 's monetary and financial system	hong kong 's 's monetary and financial system	hong kong 's 's monetary and financial system
983	investment objective and portfolio structure	investment objective and portfolio structure	investment objective and portfolio structure	investment objective and portfolio structure	investment objective and portfolio structure	investment objective and portfolio structure
984	us dollar asset	us dollar asset	us dollar asset	us dollar asset	us dollar asset	us dollar asset
985	monetary and financial stability	monetary and financial stability	monetary and financial stability	monetary and financial stability	monetary and financial stability	monetary and financial stability
986	monetary base	monetary base	monetary base	monetary base	monetary base	monetary base
987	bond	bond	bond	bond	bond	bond market
988	us dollar asset	us dollar asset	us dollar asset	us dollar asset	us dollar asset	us dollar asset
989	monetary base	monetary base	monetary base	monetary base	monetary base	monetary base
990	real estate	real estate	real estate	real estate	real estate	real estate
991	real estate investment	real estate investment	real estate investment	real estate investment	real estate investment	real estate investment
992	future fund	future fund	future fund	future fund	future fund	future fund
993	private equity	private equity	private equity	private equity	private equity	private equity
994	one the accumulate surplus	one the accumulate surplus	one the accumulate surplus	one the accumulate surplus	one the accumulate surplus	▁155
995	equity	stock	equity	equity	equity	▁172
996	asset class	asset class	asset class	asset class	asset class	asset class
997	hkma	hkma	hkma	hkma	hkma	hkma
998	hong kong exchanges and clearing limited	hong kong exchanges and clearing limited	hong kong exchanges and clearing limited	hong kong exchanges and clearing limited	hong kong exchanges and clearing limited	hong kong exchanges and clearing limited
999	deposits in the exchange fund	deposits in the exchange fund	deposits in the exchange fund	deposits in the exchange fund	deposits in the exchange fund	▁115
1000	interest rate	interest rate	interest rate	interest rate	interest rate	interest rate
1001	actual rate	actual rate	actual rate	actual rate	actual rate	▁79
1002	government fund	government fund	government fund	government fund	government fund	government fund
1003	future fund	future fund	future fund	future fund	future fund	future fund
1004	statutory body	statutory body	statutory body	statutory body	statutory body	statutory body
1005	portfolio weighting	portfolio weighting	portfolio weighting	portfolio weighting	portfolio weighting	▁156
1006	fiscal reserve	fiscal reserve	fiscal reserve	fiscal reserve	fiscal reserve	fiscal reserve
1007	investment process	investment process	investment process	investment process	investment process	▁98
1008	tracking error	tracking error	tracking error	tracking error	tracking error	tracking error
1009	tracking error limit	tracking error limit	tracking error limit	tracking error limit	tracking error limit	tracking error limit
1010	tactical deviation	tactical deviation	tactical deviation	tactical deviation	tactical deviation	tactical deviation
1011	tactical asset allocation	tactical asset allocation	tactical asset allocation	tactical asset allocation	tactical asset allocation	tactical asset allocation
1012	investment benchmark	investment benchmark	investment benchmark	investment benchmark	investment benchmark	investment benchmark
1013	investment process	investment process	investment process	investment process	investment process	▁98
1014	portfolio manager	portfolio manager	portfolio manager	portfolio manager	portfolio manager	portfolio manager
1015	strategic asset allocation	strategic asset allocation	strategic asset allocation	strategic asset allocation	strategic asset allocation	strategic asset allocation
1016	hkma	hkma	hkma	hkma	hkma	hkma
1017	investment management	investment management	investment management	investment management	investment management	investment management
1018	direct investment	direct investment	direct investment	direct investment	direct investment	direct investment
1019	macro risk management strategy	macro risk management strategy	macro risk management strategy	macro risk management strategy	macro risk management strategy	macro risk management strategy
1020	global fix market	global fix market	global fix market	global fix market	global fix market	global fix market
1021	derivative instrument	derivative instrument	derivative instrument	derivative	derivative instrument	▁179
1022	hkma	hkma	hkma	hkma	hkma	hkma
1023	risk management	risk management	risk management	risk management	risk management	risk management
1024	list equity portfolios	list equity portfolios	list equity portfolios	list equity portfolios	list equity portfolios	list equity portfolios
1025	special asset	special asset	special asset	special asset	special asset	▁137
1026	▔	stock	▔	equity	▔	▁172
1027	hkma	hkma	hkma	hkma	hkma	hkma
1028	transaction fee	transaction fee	transaction fee	transaction fee	transaction fee	▁16
1029	custody fee	custody fee	custody fee	custody fee	custody fee	▁182
1030	tax and other tax	tax and other tax	tax and other tax	tax and other tax	tax and other tax	▁236
1031	risk management	risk management	risk management	risk management	risk management	risk management
1032	risk management and monitoring	risk management and monitoring	risk management and monitoring	risk management and monitoring	risk management and monitoring	▁239
1033	three defence system	three defence system	three defence system	three defence system	three defence system	▁3
1034	diversification	diversification	diversification	diversification	diversification	▁72
1035	operational risk	risk	operational risk	operational risk	operational risk	operational risk
1036	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity
1037	hkma	hkma	hkma	hkma	hkma	hkma
1038	risk monitoring and compliance framework	risk monitoring and compliance framework	risk monitoring and compliance framework	risk monitoring and compliance framework	risk monitoring and compliance framework	▁238
1039	risk management	risk management	risk management	risk management	risk management	risk management
1040	risk management and monitoring	risk management and monitoring	risk management and monitoring	risk management and monitoring	risk management and monitoring	▁239
1041	public and private market	public and private market	public and private market	public and private market	public and private market	▁38
1042	investment management	investment management	investment management	investment management	investment management	investment management
1043	hkma	hkma	hkma	hkma	hkma	hkma
1044	proxy voting	proxy voting	proxy voting	proxy voting	proxy voting	proxy voting
1045	develop market equity portfolio	develop market equity portfolio	develop market equity portfolio	develop market equity portfolio	develop market equity portfolio	▁88
1046	investment process	investment process	investment process	investment process	investment process	▁98
1047	investment management	investment management	investment management	investment management	investment management	investment management
1048	▔	▁11	▔	business activity	▔	business activity
1049	oversight activity	oversight activity	oversight activity	oversight activity	oversight activity	▁153
1050	post monitoring programme	post monitoring programme	post monitoring programme	post monitoring programme	post monitoring programme	post monitoring programme
1051	equity	stock	equity	equity	equity	▁172
1052	communication with portfolio company	communication with portfolio company	communication with portfolio company	communication with portfolio company	communication with portfolio company	▁174
1053	security and futures commission	security and futures commission	security and futures commission	security and futures commission	security and futures commission	security and futures commission
1054	hkma	hkma	hkma	hkma	hkma	hkma
1055	credit risk	credit risk	credit risk	credit risk	credit risk	credit risk
1056	credit risk analysis	credit risk analysis	credit risk analysis	credit risk analysis	credit risk analysis	credit risk analysis
1057	fix portfolios	fix portfolios	fix portfolios	fix portfolios	fix portfolios	▁77
1058	quantitative assessment	quantitative assessment	quantitative assessment	quantitative assessment	quantitative assessment	quantitative assessment
1059	hkma	hkma	hkma	hkma	hkma	hkma
1060	low investment instrument	low investment instrument	low investment instrument	low investment instrument	low investment instrument	▁18
1061	bond portfolio	bond portfolio	bond portfolio	bond portfolio	bond portfolio	▁28
1062	sustainable development project	sustainable development project	sustainable development project	sustainable development project	sustainable development project	▁48
1063	investment benchmarks	investment benchmark	investment benchmarks	investment benchmark	investment benchmarks	investment benchmark
1064	direct investment	direct investment	direct investment	direct investment	direct investment	direct investment
1065	syndicated loan management programme	syndicated loan management programme	syndicated loan management programme	syndicated loan management programme	syndicated loan management programme	▁171
1066	equity	stock	equity	equity	equity	▁172
1067	passive portfolio	passive portfolio	passive portfolio	passive portfolio	passive portfolio	▁180
1068	loan	loan	loan	loan	loan	▁195
1069	hkma	hkma	hkma	hkma	hkma	hkma
1070	renewable energy infrastructure	renewable energy infrastructure	renewable energy infrastructure	renewable energy infrastructure	renewable energy infrastructure	renewable energy infrastructure
1071	real estate	real estate	real estate	real estate	real estate	real estate
1072	real estate investment	real estate investment	real estate investment	real estate investment	real estate investment	real estate investment
1073	covid	covid	covid	covid	covid	covid
1074	climate change	climate change	climate change	climate change	climate change	climate change
1075	climate change risk	climate change risk	climate change risk	climate change risk	climate change risk	climate change risk
1076	green certification	green certification	green certification	green certification	green certification	▁162
1077	hkma	hkma	hkma	hkma	hkma	hkma
1078	central bank	central bank	central bank	central bank	central bank	central bank
1079	▔	force	▔	work group	▔	work group
1080	investment process	investment process	investment process	investment process	investment process	▁98
1081	▔	disclose	▔	disclosure	▔	disclosure
1082	▔	▁9	▔	▁5	▔	▁100
1083	climate financial disclosure task force	climate financial disclosure task force	climate financial disclosure task force	climate financial disclosure task force	climate financial disclosure task force	▁126
1084	like investor	like investor	like investor	like investor	like investor	like investor
1085	▔	green finance	▔	green finance	▔	green finance
1086	hkma	hkma	hkma	hkma	hkma	hkma
1087	corporate social responsibility	corporate social responsibility	corporate social responsibility	corporate social responsibility	corporate social responsibility	corporate social responsibility
1088	responsible investment policy	responsible investment policy	responsible investment policy	responsible investment policy	responsible investment policy	▁186
1089	hkma	hkma	hkma	hkma	hkma	hkma
1090	performance of the exchange fund	performance of the exchange fund	performance of the exchange fund	exchange fund	performance of the exchange fund	▁69
1091	g7 country	g7 country	g7 country	g7 country	g7 country	▁2
1092	global economy	▁5	global economy	global economy	global economy	▁34
1093	covid	covid	covid	covid	covid	covid
1094	global financial market	global financial market	global financial market	global financial market	global financial market	global financial market
1095	equity	stock	equity	equity	equity	▁172
1096	equity market	equity market	equity market	equity market	equity market	equity market
1097	monetary and fiscal policy	monetary and fiscal policy	monetary and fiscal policy	monetary and fiscal policy	monetary and fiscal policy	monetary and fiscal policy
1098	bond market	bond	bond market	bond	bond market	bond market
1099	government bond yield	government bond yield	government bond yield	government bond yield	government bond yield	▁57
1100	exchange fund	performance of the exchange fund	exchange fund	exchange fund	exchange fund	▁69
1101	investment income	investment income	investment income	investment income	investment income	investment income
1102	equity	stock	equity	equity	equity	▁172
1103	institutional functions	institutional functions	institutional functions	institutional functions	institutional functions	▁124
1104	culture of innovation	culture of innovation	culture of innovation	culture of innovation	culture of innovation	culture of innovation
1105	strictly control finances	strict	strictly control finances	strict	strictly control finances	▁55
1106	professional capability	professional competence	professional capability	professional capability	professional capability	▁86
1107	institutional governance	institutional governance	institutional governance	institutional governance	institutional governance	▁123
1108	social media	social media	social media	social media	social media	social media
1109	information centre	information centre	information centre	information centre	information centre	information centre
1110	information technology security	information technology security	information technology security	information technology security	information technology security	information technology security
1111	hkma	hkma	hkma	hkma	hkma	hkma
1112	media relation	media relation	media relation	media relation	media relation	media relation
1113	social media	social media	social media	social media	social media	social media
1114	on interview	on interview	on interview	on interview	on interview	▁44
1115	press conference	press conference	press conference	press conference	press conference	press conference
1116	hkma	hkma	hkma	hkma	hkma	hkma
1117	bilingual press release	bilingual press release	bilingual press release	bilingual press release	bilingual press release	bilingual press release
1118	key function	key function	key function	key function	key function	▁14
1119	regulatory measure	regulatory measure	regulatory measure	macroprudential regulatory measure	regulatory measure	▁76
1120	regulatory	macroprudential regulatory	regulatory	▁2	regulatory	prudential supervision
1121	green finance	green finance	green finance	green finance	green finance	green finance
1122	hkma	hkma	hkma	hkma	hkma	hkma
1123	technology	fintech	technology	fintech	technology	fintech
1124	eddie yue	eddie yue	eddie yue	eddie yue	eddie yue	eddie yue
1125	chief executive	executive	chief executive	chief executive	chief executive	chief executive
1126	hkma	hkma	hkma	hkma	hkma	hkma
1127	fintech	fintech	fintech	fintech	fintech	fintech
1128	hong kong fintech week	hong kong fintech week	hong kong fintech week	hong kong fintech week	hong kong fintech week	hong kong fintech week
1129	executive	executive	executive	chief executive	executive	chief executive
1130	hkma	hkma	hkma	hkma	hkma	hkma
1131	arthur yuen	arthur yuen	arthur yuen	arthur yuen	arthur yuen	arthur yuen
1132	vincent zhou	vincent zhou	vincent zhou	vincent zhou	vincent zhou	▁54
1133	bloomberg	bloomberg	bloomberg	bloomberg	bloomberg	bloomberg
1134	hkma	hkma	hkma	hkma	hkma	hkma
1135	director fintech at	director fintech at	director fintech at	director fintech at	director fintech at	▁210
1136	fintech	fintech	fintech	fintech	fintech	fintech
1137	covid	covid	covid	covid	covid	covid
1138	social media	social media	social media	social media	social media	social media
1139	hkma	hkma	hkma	hkma	hkma	hkma
1140	stability financial and banking system	stability financial and banking system	stability financial and banking system	stability financial and banking system	stability financial and banking system	▁211
1141	banking system	banking system	banking system	banking system	banking system	banking sector
1142	banking stability	banking stability	banking stability	banking stability	banking stability	banking stability
1143	key function	key function	key function	key function	key function	▁14
1144	bond market development	bond market development	bond market development	bond market development	bond market development	▁26
1145	bond	bond	bond	bond	bond	▁27
1146	public enquiry service	public enquiry service	public enquiry service	public enquiry service	public enquiry service	public enquiry service
1147	coin collection programme	coin collection programme	coin collection programme	coin collection programme	coin collection programme	coin collection programme
1148	banknote and coin	banknote and coin	banknote and coin	banknote and coin	banknote and coin	▁154
1149	hkma	hkma	hkma	hkma	hkma	hkma
1150	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure
1151	banking	banking sector	banking	banking sector	banking	banking sector
1152	retail bond	retail bond	retail bond	retail bond	retail bond	retail bond
1153	retail bond issuance programme	retail bond issuance programme	retail bond issuance programme	retail bond issuance programme	retail bond issuance programme	retail bond issuance programme
